"date","year","month","yday","trip_id","hull_num","area","effort_dur","sum_gt_catch","cpue_hr","mesh_size","mesh_bin","depth","start_lat","start_lon","bottomt","bottomt_avg","min_temp_c","mean_temp_c","max_temp_c","temp_variance","temp_deviation","mean_dpth_m","tri","sed"
2012-03-23,2012,3,83,"41034212032316",NA,"622",3.1,7,2.25806451612903,2.13,"SM",77,38.3389833333333,-73.6024166666667,9.70644246786833,10.9899289011955,NA,NA,NA,NA,NA,NA,3.02857494354248,61
2012-03-23,2012,3,83,"41034212032316",NA,"622",3.72,0,0,2.13,"SM",80,38.1909,-73.7023333333333,8.40122685581446,10.379558712244,NA,NA,NA,NA,NA,NA,4.52231502532959,62
2012-03-23,2012,3,83,"41034212032316",NA,"622",3.23,0,0,2.13,"SM",90,38.4482666666667,-73.3706833333333,5.64357434213161,9.05896177142859,NA,NA,NA,NA,NA,NA,3.55596971511841,64
2012-03-23,2012,3,83,"41034212032316",NA,"622",1.05,0,0,2.13,"SM",83,38.3526,-73.5933333333333,9.735740236938,11.0219122990966,NA,NA,NA,NA,NA,NA,3.1944465637207,61
2012-03-23,2012,3,83,"41034212032316",NA,"622",3.18,0,0,2.13,"SM",80,38.3069,-73.6239166666667,9.735740236938,9.14905241131783,NA,NA,NA,NA,NA,NA,2.16945314407349,61
2012-03-23,2012,3,83,"41034212032316",NA,"622",4.32,0,0,2.13,"SM",85,38.2526833333333,-73.6627833333333,10.8834803402424,9.60512101650238,NA,NA,NA,NA,NA,NA,2.52809000015259,63
2012-03-23,2012,3,83,"41034212032316",NA,"622",2.23,0,0,2.13,"SM",82,38.2715166666667,-73.6571,10.8834803402424,9.56190680712461,NA,NA,NA,NA,NA,NA,1.85662710666656,61
2012-03-23,2012,3,83,"41034212032316",NA,"622",3.1,0,0,2.13,"SM",79,38.3404833333333,-73.5988833333333,9.79873044043779,11.0849025025964,NA,NA,NA,NA,NA,NA,2.75092792510986,61
2012-03-23,2012,3,83,"41034212032316",NA,"622",3.75,0,0,2.13,"SM",83,38.3312333333333,-73.60575,9.79873044043779,9.00817897170782,NA,NA,NA,NA,NA,NA,2.88799023628235,61
2012-03-23,2012,3,83,"41034212032316",NA,"623",2.83,0,0,2.13,"SM",91,38.8322,-72.96315,10.6879177317023,7.96224861592054,11.2,12.66,13.5,0.45,0.67,170.48,4.32785415649414,63
2012-03-23,2012,3,83,"41034212032316",NA,"622",3.53,0,0,2.13,"SM",77,38.3995,-73.4383,10.6044190898538,7.97958312928677,11.5,12.02,13.3,0.12,0.35,153.18,4.53682279586792,62
2012-03-23,2012,3,83,"41034212032316",NA,"622",4.48,0,0,2.13,"SM",85,38.5067166666667,-73.3068,10.7758110389113,9.80263680964708,11.4,12.2,13.3,0.08,0.28,152.8,3.74061250686646,63
2012-03-23,2012,3,83,"41034212032316",NA,"622",2.83,0,0,2.13,"SM",79,38.2935833333333,-73.63605,12.5754265040159,10.96868801862,12.1,12.76,13.2,0.07,0.26,154.05,2.47159957885742,61
2012-03-23,2012,3,83,"41034212032316",NA,"622",3.72,0,0,2.13,"SM",83,38.1693,-73.7332,11.7360454201698,10.4830774962902,10.8,11.91,12.6,0.16,0.4,161.84,4.37333583831787,62
2012-04-03,2012,4,94,"41034212040322",NA,"622",2.28,0,0,2.13,"SM",75,38.2776833333333,-73.65885,10.7977843657136,9.51844844967127,12.9,13.26,13.5,0.02,0.14,138.88,2.16729664802551,61
2012-04-03,2012,4,94,"41034212040322",NA,"622",3.1,0,0,2.13,"SM",75,38.3503166666667,-73.6012333333333,9.55922117829323,10.8424634635448,13.2,13.42,13.6,0.02,0.12,137.38,3.20889472961426,61
2012-04-03,2012,4,94,"41034212040322",NA,"622",2.4,0,0,2.13,"SM",76,38.3614666666667,-73.5894166666667,9.61049227416515,10.8265938386321,13.5,13.59,13.8,0.01,0.09,141.92,3.45758557319641,62
2012-04-03,2012,4,94,"41034212040322",NA,"622",2.13,0,0,2.13,"SM",74,38.3754166666667,-73.59635,10.4652546867728,10.6481215953827,13.3,13.57,13.9,0.01,0.09,135.95,4.63930416107178,61
2012-04-03,2012,4,94,"41034212040322",NA,"622",2.27,0,0,2.13,"SM",77,38.3753333333333,-73.5984666666667,10.4652546867728,10.6481215953827,13.8,13.89,14,0,0.06,144.84,4.63930416107178,61
2012-04-03,2012,4,94,"41034212040322",NA,"622",2.5,0,0,2.13,"SM",75,38.28295,-73.6532166666667,10.6893826201558,9.43934447318316,13.6,13.89,14.2,0.01,0.11,138.89,2.54729747772217,61
2012-04-03,2012,4,94,"41034212040322",NA,"622",2.78,13,4.67625899280575,2.13,"SM",72,38.3721666666667,-73.5984333333333,9.68153936415911,10.8615070134401,13.8,13.89,14,0,0.06,133.55,4.49142837524414,61
2012-04-03,2012,4,94,"41034212040322",NA,"622",1.65,6,3.63636363636364,2.13,"SM",77,38.3760666666667,-73.5933166666667,10.4286324754357,10.6791284009814,13.6,13.98,14.2,0.02,0.14,139.77,4.65281915664673,61
2012-04-03,2012,4,94,"41034212040322",NA,"622",4.67,9,1.9271948608137,2.13,"SM",77,38.3434333333333,-73.5920333333333,9.68153936415911,8.93664358556271,13.8,13.97,14.2,0.01,0.08,140.15,2.80876326560974,62
2012-04-03,2012,4,94,"41034212040322",NA,"622",3.73,7,1.87667560321716,2.13,"SM",75,38.3720666666667,-73.58945,9.74233223497868,10.9396343976259,12.6,13.61,13.9,0.14,0.37,139.85,4.59192228317261,62
2012-04-03,2012,4,94,"41034212040322",NA,"622",4.1,0,0,2.13,"SM",72,38.3859333333333,-73.5955333333333,10.476241350174,10.795831181109,13.2,13.56,14,0.05,0.22,138.01,4.69810199737549,61
2012-04-03,2012,4,94,"41034212040322",NA,"622",3.47,14,4.03458213256484,2.13,"SM",79,38.3811,-73.5883833333333,10.512863561511,10.9105807766318,12.7,13.44,14,0.1,0.32,140.61,4.67837381362915,62
2012-04-03,2012,4,94,"41034212040322",NA,"622",3.83,12,3.1331592689295,2.13,"SM",74,38.2981666666667,-73.6379166666667,12.6904202476144,11.0319223701954,12,13.05,13.8,0.25,0.5,136.21,2.74340987205505,61
2012-04-03,2012,4,94,"41034212040322",NA,"622",3.43,8,2.33236151603499,2.13,"SM",77,38.36655,-73.5916,9.68080691993237,10.97918638587,11.2,13.23,13.8,0.23,0.48,142.58,3.9173891544342,62
2012-04-03,2012,4,94,"41034212040322",NA,"622",1.85,0,0,2.13,"SM",80,38.2778333333333,-73.6542666666667,11.1903744712472,9.81167028844357,13.3,13.78,13.9,0.04,0.2,142.14,1.76917660236359,61
2012-04-03,2012,4,94,"41034212040322",NA,"616",2.08,0,0,2.13,"SM",48,39.3733,-72.6944833333333,12.7753837779164,12.6787011399865,13.9,14.12,14.3,0.02,0.14,89.34,1.53954124450684,33
2012-04-03,2012,4,94,"41034212040322",NA,"622",2.47,0,0,2.13,"SM",77,38.3444666666667,-73.5975666666667,9.58925139158964,10.9044770747423,13,13.74,14,0.07,0.26,141.04,2.73031949996948,63
2012-04-03,2012,4,94,"41034212040322",NA,"622",1.68,0,0,2.13,"SM",80,38.33295,-73.6027166666667,9.58925139158964,8.8939176723361,12.6,12.96,13.3,0.05,0.23,143.38,2.98343729972839,61
2012-04-03,2012,4,94,"41034212040322",NA,"622",1.53,0,0,2.13,"SM",78,38.3097333333333,-73.6295166666667,12.4750816449523,11.0228888913989,12.9,13.54,14,0.11,0.34,142.36,2.29921126365662,61
2012-04-03,2012,4,94,"41034212040322",NA,"622",2.72,0,0,2.13,"SM",78,38.3522,-73.5976333333333,9.58925139158964,10.9044770747423,13,13.41,13.9,0.07,0.26,141.85,3.26196765899658,61
2012-04-03,2012,4,94,"41034212040322",NA,"622",2.48,0,0,2.13,"SM",78,38.35525,-73.5989833333333,9.58925139158964,10.9044770747423,12.9,13.28,13.5,0.02,0.15,140.51,3.41111254692078,61
2012-04-03,2012,4,94,"41034212040322",NA,"622",2.4,0,0,2.13,"SM",77,38.35745,-73.59505,9.55922117829323,10.8424634635448,12.7,13.13,13.5,0.04,0.2,141.96,3.22182106971741,62
2012-04-19,2012,4,110,"41034212041915",NA,"537",1.1,0,0,2.13,"SM",50,40.0706833333333,-71.4772666666667,13.4485000222921,13.5175939276814,12.6,13.79,13.9,0.04,0.2,92.76,1.30179464817047,34
2012-04-19,2012,4,110,"41034212041915",NA,"616",1.58,0,0,2.13,"SM",49,39.9452833333333,-71.9388,12.97241127491,12.8371532410383,11.8,13.04,13.9,0.56,0.75,90.76,1.42358267307281,51
2012-04-19,2012,4,110,"41034212041915",NA,"613",1,0,0,2.13,"SM",42,40.0904333333333,-71.9833833333333,12.5124363005161,12.2780541479588,11.5,11.61,11.7,0.01,0.1,76.76,1.38484132289886,21
2012-08-29,2012,8,242,"41034212082921",NA,"616",1.57,0,0,2.13,"SM",56,39.4545833333333,-72.5257166666667,12.32273324579,12.1659901812673,14,14.13,14.5,0.01,0.12,106.94,1.5155862569809,21
2012-08-29,2012,8,242,"41034212082921",NA,"616",3.22,0,0,2.13,"SM",77,39.3232833333333,-72.4716666666667,12.5336771830916,12.8090762123466,NA,NA,NA,NA,NA,NA,0.27686420083046,51
2012-08-29,2012,8,242,"41034212082921",NA,"622",2.55,0,0,2.13,"SM",55,38.9454,-72.8965833333333,12.6442762613297,11.2035584673285,NA,NA,NA,NA,NA,NA,1.89386379718781,61
2012-08-29,2012,8,242,"41034212082921",NA,"622",3.05,0,0,2.13,"SM",55,38.8547166666667,-72.9984166666667,11.7734000757337,10.9828486070037,NA,NA,NA,NA,NA,NA,3.44150376319885,63
2012-08-29,2012,8,242,"41034212082921",NA,"616",2.87,0,0,2.13,"SM",57,39.53925,-72.4630166666667,12.0751670971513,11.9108554422855,13.9,14.03,14.3,0.01,0.08,108.4,2.74750709533691,61
2012-09-08,2012,9,252,"41034212090901",NA,"623",2.37,0,0,2.13,"SM",58,38.9026,-72.9418333333333,12.0378124415874,11.0070192664862,13.8,14.16,14.5,0.01,0.1,110.05,2.63582801818848,61
2012-09-08,2012,9,252,"41034212090901",NA,"623",1.68,0,0,2.13,"SM",58,38.8495666666667,-72.99055,11.6488845571876,10.8773766383529,13.8,14.13,14.5,0.03,0.18,109.55,3.28760457038879,61
2012-09-08,2012,9,252,"41034212090901",NA,"623",3.28,0,0,2.13,"SM",58,38.9076666666667,-72.9332333333333,12.0378124415874,11.0070192664862,13.8,14.09,14.5,0.04,0.21,110.42,3.11027503013611,61
2012-09-08,2012,9,252,"41034212090901",NA,"623",4.45,0,0,2.13,"SM",58,38.905,-72.9439,11.7675405219197,10.8449049443007,13.8,14.23,14.5,0.07,0.26,109.77,2.18725252151489,61
2012-09-08,2012,9,252,"41034212090901",NA,"623",2.25,0,0,2.13,"SM",58,38.9608666666667,-72.9027166666667,12.9592272788286,11.9218421056867,13.8,14.39,14.6,0.04,0.21,111.64,1.86884260177612,61
2012-09-08,2012,9,252,"41034212090901",NA,"623",1.6,0,0,2.13,"SM",56,38.8466166666667,-73.0049833333333,11.5163121521473,10.7662892639637,13.9,14.4,14.5,0.04,0.19,108.7,3.32672357559204,61
2012-09-08,2012,9,252,"41034212090901",NA,"623",3.18,0,0,2.13,"SM",57,38.9073666666667,-72.9367666666667,11.7675405219197,10.8449049443007,13.9,14.37,14.5,0.03,0.18,109.08,3.11027503013611,61
2012-09-08,2012,9,252,"41034212090901",NA,"623",3.02,0,0,2.13,"SM",58,38.9021166666667,-72.9453,11.7675405219197,10.8449049443007,13.9,14.26,14.5,0.02,0.15,109.39,2.0660982131958,61
2012-09-08,2012,9,252,"41034212090901",NA,"622",2.57,0,0,2.13,"SM",50,38.7843833333333,-73.09555,11.7550889700651,12.7675710394979,14,14.22,14.5,0,0.06,99.49,2.447096824646,61
2012-09-08,2012,9,252,"41034212090901",NA,"622",2.88,0,0,2.13,"SM",50,38.7066833333333,-73.2515166666667,13.7480697110295,13.8818628564477,14.2,14.3,14.5,0,0.05,98.88,1.61795890331268,51
2012-09-08,2012,9,252,"41034212090901",NA,"622",3.17,0,0,2.13,"SM",50,38.5780666666667,-73.3609,14.2139042392373,13.4592425376177,14.2,14.29,14.5,0.01,0.08,101.64,4.78135919570923,51
2012-09-08,2012,9,252,"41034212090901",NA,"622",2.48,0,0,2.13,"SM",51,38.6011,-73.3472,14.2139042392373,14.1726432144642,14.2,14.32,14.8,0.01,0.08,99.62,4.73221063613892,51
2012-09-08,2012,9,252,"41034212090901",NA,"622",1.83,0,0,2.13,"SM",110,38.6096166666667,-73.21175,11.8268685042858,10.7443159371614,11.1,11.69,12.1,0.07,0.27,217.11,4.5223560333252,67
2012-09-08,2012,9,252,"41034212090901",NA,"622",4.08,0,0,2.13,"SM",50,38.5684333333333,-73.3540333333333,13.9971007481217,13.3203222826123,14.2,14.31,14.5,0,0.04,99.12,4.80981588363647,50
2012-09-08,2012,9,252,"41034212090901",NA,"622",5.17,0,0,2.13,"SM",50,38.7326333333333,-73.2173666666667,13.638935521245,13.5212561488152,14.2,14.33,14.5,0.01,0.08,99.53,1.72217798233032,51
2012-09-08,2012,9,252,"41034212090901",NA,"622",3.65,0,0,2.13,"SM",60,38.4743666666667,-73.4771833333333,14.506881929934,12.8881801888347,13.6,14.14,14.9,0.05,0.22,114.43,1.68365705013275,60
2012-09-08,2012,9,252,"41034212090901",NA,"622",5.7,0,0,2.13,"SM",59,38.4584166666667,-73.4769833333333,14.3442793115973,12.7294839397073,13.6,14.18,14.8,0.04,0.19,116.28,1.91267967224121,61
2012-09-08,2012,9,252,"41034212090901",NA,"622",3.48,0,0,2.13,"SM",55,38.5067666666667,-73.4203166666667,13.7107150554657,13.2387768253684,14.2,14.31,14.5,0,0.05,103.11,3.50209832191467,61
2012-09-08,2012,9,252,"41034212090901",NA,"622",7.03,0,0,2.13,"SM",56,38.6531166666667,-73.2985166666667,13.8125248029828,13.6523636654019,14,14.22,14.5,0.01,0.1,98.8,1.83463108539581,50
2012-09-08,2012,9,252,"41034212090901",NA,"622",3.47,0,0,2.13,"SM",60,38.4872,-73.4124333333333,13.7107150554657,13.2387768253684,13.3,14.16,14.3,0.02,0.15,116.06,4.3867130279541,61
2012-09-08,2012,9,252,"41034212090901",NA,"623",5.78,0,0,2.13,"SM",50,38.9167666666667,-72.9778333333333,13.6433301866055,13.3938108533621,13.6,13.8,14.9,0.01,0.1,97.42,1.8493800163269,61
2012-09-08,2012,9,252,"41034212090901",NA,"622",1.27,0,0,2.13,"SM",110,38.3978666666667,-73.4258833333333,11.6796472147107,8.9002655223012,11.4,12.2,12.9,0.08,0.27,217.28,4.20321607589722,63
2012-09-08,2012,9,252,"41034212090901",NA,"622",3,0,0,2.13,"SM",44,38.551,-73.3965833333333,13.9062776640058,13.6836146190763,12.4,12.97,14.3,0.2,0.45,85.73,3.64650797843933,51
2012-09-08,2012,9,252,"41034212090901",NA,"622",2.27,0,0,2.13,"SM",44,38.4939333333333,-73.56645,14.5955076813698,13.6413770020008,13.3,13.9,14,0.04,0.19,84.92,2.51048851013184,61
2012-09-08,2012,9,252,"41034212090901",NA,"622",3.87,0,0,2.13,"SM",45,38.4662166666667,-73.6066666666667,14.5955076813698,13.8049562126398,11.8,13.04,14.3,0.48,0.7,88.6,2.23610353469849,61
2012-09-08,2012,9,252,"41034212090901",NA,"622",1.98,0,0,2.13,"SM",47,38.46125,-73.613,14.4424268379807,13.7385479360819,12.1,12.99,14,0.4,0.63,91.88,1.22053647041321,61
2012-09-08,2012,9,252,"41034212090901",NA,"622",2.13,0,0,2.13,"SM",47,38.5036,-73.5248833333333,13.8835718929768,14.16458632797,13,13.74,14,0.07,0.27,92.87,1.78879261016846,61
2012-09-08,2012,9,252,"41034212090901",NA,"616",3.43,0,0,2.13,"SM",50,38.8942333333333,-72.9937666666667,13.4917142316699,12.5663930252194,13.5,13.7,14.2,0.02,0.15,95.33,2.67016696929932,61
2012-09-08,2012,9,252,"41034212090901",NA,"623",2.1,0,0,2.13,"SM",50,39.0030166666667,-72.9069333333333,13.1438032239676,12.5656605809927,13.2,13.64,13.9,0.04,0.2,95.02,1.08245193958282,61
2012-11-09,2012,11,314,"41034212110920",NA,"622",2.62,0,0,2.13,"SM",69,38.4403166666667,-73.4896166666667,9.20325328409672,11.1051667928696,NA,NA,NA,NA,NA,NA,3.17792201042175,61
2012-11-09,2012,11,314,"41034212110920",NA,"616",2.85,5,1.75438596491228,2.13,"SM",73,39.3605833333333,-72.4686166666667,14.0212714076042,13.9216589927673,NA,NA,NA,NA,NA,NA,1.37062764167786,31
2012-11-09,2012,11,314,"41034212110920",NA,"616",2.03,0,0,2.13,"SM",43,39.8328,-72.3535833333333,12.6948149129748,12.6232795268297,NA,NA,NA,NA,NA,NA,0.934835314750671,22
2012-11-09,2012,11,314,"41034212110920",NA,"616",3.48,20,5.74712643678161,2.13,"SM",58,39.6386166666667,-72.3466833333333,13.3745231553912,13.5151524469256,NA,NA,NA,NA,NA,NA,1.01526832580566,61
2012-11-09,2012,11,314,"41034212110920",NA,"622",4.7,0,0,2.13,"SM",60,38.4604833333333,-73.4824666666667,13.885769225657,12.4680013507605,NA,NA,NA,NA,NA,NA,1.48992824554443,62
2012-11-09,2012,11,314,"41034212110920",NA,"622",3.43,0,0,2.13,"SM",72,38.4672833333333,-73.4829,13.885769225657,12.4680013507605,NA,NA,NA,NA,NA,NA,1.31668555736542,62
2012-11-09,2012,11,314,"41034212110920",NA,"622",3.5,0,0,2.13,"SM",80,38.4345,-73.38665,11.6327707841992,10.7631153389812,NA,NA,NA,NA,NA,NA,3.79786658287048,64
2012-11-09,2012,11,314,"41034212110920",NA,"622",3.2,0,0,2.13,"SM",90,38.40475,-73.4185166666667,11.7902462929487,9.38782922923565,NA,NA,NA,NA,NA,NA,3.9771728515625,63
2012-11-09,2012,11,314,"41034212110920",NA,"622",3.3,0,0,2.13,"SM",70,38.58155,-73.26235,12.1403546333313,11.017029337585,NA,NA,NA,NA,NA,NA,3.60071921348572,61
2012-11-09,2012,11,314,"41034212110920",NA,"622",3.07,0,0,2.13,"SM",71,38.4601833333333,-73.4983666666667,12.6113162711263,11.6645100340247,NA,NA,NA,NA,NA,NA,2.45500016212463,9
2012-11-09,2012,11,314,"41034212110920",NA,"622",3.52,41,11.6477272727273,2.13,"SM",69,38.4204166666667,-73.4035166666667,11.7902462929487,9.38782922923565,NA,NA,NA,NA,NA,NA,3.46681904792786,63
2012-11-09,2012,11,314,"41034212110920",NA,"622",5.38,15,2.78810408921933,2.13,"SM",70,38.42325,-73.4059333333333,11.6283761188388,9.17712944000959,NA,NA,NA,NA,NA,NA,3.85332846641541,63
2012-11-09,2012,11,314,"41034212110920",NA,"616",3.1,0,0,2.13,"SM",78,39.1655166666667,-72.6426666666667,12.8325144276023,11.8703268617392,NA,NA,NA,NA,NA,NA,3.63835382461548,61
2012-11-09,2012,11,314,"41034212110920",NA,"616",2.45,0,0,2.13,"SM",74,39.2792333333333,-72.4811833333333,12.7797784432769,12.4777672737837,NA,NA,NA,NA,NA,NA,1.26768672466278,61
2012-11-09,2012,11,314,"41034212110920",NA,"616",4.07,3,0.737100737100737,2.13,"SM",66,39.5360833333333,-72.2988833333333,11.6364330053329,11.6906338781118,NA,NA,NA,NA,NA,NA,4.11357498168945,61
2012-11-09,2012,11,314,"41034212110920",NA,"616",4.1,22,5.36585365853659,2.13,"SM",66,39.56185,-72.4531166666667,12.8244575411081,13.1264687106013,NA,NA,NA,NA,NA,NA,3.54781150817871,61
2013-01-05,2013,1,5,"41034213010517",NA,"616",5.45,0,0,2.13,"SM",72,39.49625,-72.41455,12.6142460480332,12.2148197963834,NA,NA,NA,NA,NA,NA,3.4735095500946,61
2013-01-05,2013,1,5,"41034213010517",NA,"616",7.32,0,0,2.13,"SM",79,39.4126166666667,-72.3285666666667,12.9094210714102,11.5981017574668,NA,NA,NA,NA,NA,NA,1.29356265068054,61
2013-01-05,2013,1,5,"41034213010517",NA,"616",7.18,1,0.139275766016713,2.13,"SM",79,39.3070666666667,-72.4146,13.2580645233393,11.6649983301759,NA,NA,NA,NA,NA,NA,2.19467830657959,61
2013-01-05,2013,1,5,"41034213010517",NA,"616",6.25,0,0,2.13,"SM",83,39.38335,-72.3232666666667,12.9357890635729,11.1486251503229,NA,NA,NA,NA,NA,NA,1.8649719953537,61
2013-01-05,2013,1,5,"41034213010517",NA,"616",8.22,2,0.24330900243309,2.13,"SM",76,39.4542,-72.3302333333333,12.9357890635729,10.90350048244,NA,NA,NA,NA,NA,NA,3.73646831512451,61
2013-01-05,2013,1,5,"41034213010517",NA,"616",5.28,0,0,2.13,"SM",77,39.3865666666667,-72.4243666666667,13.4038209244609,13.3232520595193,NA,NA,NA,NA,NA,NA,1.27217710018158,41
2013-01-05,2013,1,5,"41034213010517",NA,"622",3.15,0,0,2.13,"SM",98,38.19315,-73.6947,8.12582782655954,10.3507492393255,NA,NA,NA,NA,NA,NA,4.24999856948853,62
2013-01-05,2013,1,5,"41034213010517",NA,"622",3.03,0,0,2.13,"SM",98,38.32175,-73.5886666666667,10.1869258806109,9.70961639285088,NA,NA,NA,NA,NA,NA,2.22216415405273,64
2013-01-05,2013,1,5,"41034213010517",NA,"622",2.62,0,0,2.13,"SM",96,38.3191333333333,-73.5937166666667,10.1869258806109,9.79042940586805,NA,NA,NA,NA,NA,NA,1.94749653339386,63
2013-01-05,2013,1,5,"41034213010517",NA,"622",3.97,0,0,2.13,"SM",92,38.3186833333333,-73.6004166666667,10.4176458120346,9.97280801832676,NA,NA,NA,NA,NA,NA,1.92718648910522,62
2013-01-05,2013,1,5,"41034213010517",NA,"622",2.08,0,0,2.13,"SM",90,38.3165,-73.5974666666667,10.4176458120346,9.97280801832676,NA,NA,NA,NA,NA,NA,1.89972507953644,64
2013-01-05,2013,1,5,"41034213010517",NA,"622",2.65,0,0,2.13,"SM",88,38.2226666666667,-73.6842333333333,11.678914770484,11.220160536468,NA,NA,NA,NA,NA,NA,3.96968221664429,63
2013-01-05,2013,1,5,"41034213010517",NA,"622",3.35,0,0,2.13,"SM",95,38.3208166666667,-73.5942666666667,10.4176458120346,9.97280801832676,NA,NA,NA,NA,NA,NA,1.94749653339386,63
2013-01-05,2013,1,5,"41034213010517",NA,"622",2.73,0,0,2.13,"SM",92,38.2810333333333,-73.6372666666667,11.7294534221292,10.4169133678079,NA,NA,NA,NA,NA,NA,2.58304166793823,62
2013-01-05,2013,1,5,"41034213010517",NA,"622",3.63,0,0,2.13,"SM",90,38.253,-73.6607,11.7294534221292,10.5743888765574,NA,NA,NA,NA,NA,NA,2.31378030776978,64
2013-01-05,2013,1,5,"41034213010517",NA,"622",2.7,0,0,2.13,"SM",98,38.24925,-73.6620666666667,11.7294534221292,10.5743888765574,NA,NA,NA,NA,NA,NA,2.58358335494995,63
2013-01-05,2013,1,5,"41034213010517",NA,"616",7.7,6,0.779220779220779,2.13,"SM",70,39.4485833333333,-72.3204833333333,12.9321268424392,10.6058839783072,NA,NA,NA,NA,NA,NA,4.03201866149902,62
2013-01-05,2013,1,5,"41034213010517",NA,"622",1.02,0,0,2.13,"SM",95,38.3221833333333,-73.5939833333333,10.6014893129468,9.99795527011156,NA,NA,NA,NA,NA,NA,2.32552146911621,63
2013-01-05,2013,1,5,"41034213010517",NA,"616",5.52,2,0.36231884057971,2.13,"SM",75,39.4741333333333,-72.3939,12.5834833905101,12.1064180508256,NA,NA,NA,NA,NA,NA,2.71642804145813,61
2013-01-05,2013,1,5,"41034213010517",NA,"616",5.63,0,0,2.13,"SM",72,39.51265,-72.4344,12.631824709475,13.0415051802993,NA,NA,NA,NA,NA,NA,3.52237486839294,62
2013-01-05,2013,1,5,"41034213010517",NA,"616",7.77,3,0.386100386100386,2.13,"SM",80,39.51255,-72.4393833333333,12.631824709475,13.0415051802993,NA,NA,NA,NA,NA,NA,3.01121807098389,62
2013-01-05,2013,1,5,"41034213010517",NA,"616",7.43,1,0.134589502018843,2.13,"SM",83,39.3784,-72.331,12.9863277152181,11.0756248757243,NA,NA,NA,NA,NA,NA,1.45541453361511,61
2013-01-05,2013,1,5,"41034213010517",NA,"616",6.82,3,0.439882697947214,2.13,"SM",82,39.29475,-72.4259666666667,13.2580645233393,12.1279030814767,NA,NA,NA,NA,NA,NA,2.54635190963745,61
2013-02-25,2013,2,55,"41034213022510",NA,"537",4.17,0,0,5,"SM",48,40.1010333333333,-71.5974,11.0057985261083,10.8734702691436,9.95,12.97,13.65,0.76,0.87,84.66,0.496923297643661,40
2013-03-01,2013,3,60,"41034213030119",NA,"622",2.58,0,0,2.13,"SM",115,38.4434666666667,-73.3794833333333,9.65150915086269,9.08215583860874,12.38,12.46,12.56,0,0.05,196.35,3.97478222846985,63
2013-03-01,2013,3,60,"41034213030119",NA,"537",3.72,0,0,5,"SM",47,40.08525,-71.78445,10.2125614285469,9.83559679985046,7.3,8.05,9.2,0.35,0.59,82.55,1.05588352680206,35
2013-03-01,2013,3,60,"41034213030119",NA,"622",2.97,0,0,2.13,"SM",75,38.3124166666667,-73.6103833333333,9.55189673602581,8.87682730704546,12.16,12.44,12.78,0.03,0.18,138.82,2.41775631904602,62
2013-03-01,2013,3,60,"41034213030119",NA,"622",2.23,0,0,2.13,"SM",98,38.3877333333333,-73.4653166666667,8.80700095742941,7.91488388925791,12.19,12.72,13.62,0.19,0.44,181.18,4.72700309753418,63
2013-03-01,2013,3,60,"41034213030119",NA,"622",1.6,0,0,2.13,"SM",99,38.4331833333333,-73.3865,9.65150915086269,9.08215583860874,12.56,12.8,13.53,0.06,0.25,184.12,3.62619757652283,64
2013-03-01,2013,3,60,"41034213030119",NA,"622",3.37,0,0,2.13,"SM",91,38.3904166666667,-73.46925,8.80700095742941,7.91488388925791,11.71,13.01,13.53,0.1,0.32,170.55,4.75401782989502,62
2013-03-01,2013,3,60,"41034213030119",NA,"616",2.98,0,0,2.13,"SM",77,39.1977166666667,-72.60445,9.4640034288168,9.92349010705948,13.37,13.71,13.83,0.01,0.11,137.15,1.81788694858551,60
2013-03-01,2013,3,60,"41034213030119",NA,"616",1.58,0,0,2.13,"SM",49,39.7693833333333,-72.2393333333333,10.3583178296685,10.4491409137845,8.54,11.13,12.81,1.75,1.32,87.52,1.10454452037811,48
2013-03-01,2013,3,60,"41034213030119",NA,"613",4.07,0,0,5,"SM",46,39.9201333333333,-72.1018,10.2821436300874,10.2848292589188,5.71,6.16,6.72,0.04,0.21,78.23,0.874993741512299,46
2013-03-26,2013,3,85,"41034213032619",NA,"537",1.42,9,6.33802816901408,2.13,"SM",65,40.1176283333333,-70.2967783333333,10.694509729743,10.7116000950336,10.92,11.8,11.97,0.03,0.16,116.7,1.66066384315491,61
2013-03-26,2013,3,85,"41034213032619",NA,"537",2.08,43,20.6730769230769,5,"SM",64,40.2158133333333,-70.5459,11.5580614730716,11.5893124267459,9.14,11.51,11.78,0.09,0.3,113.83,0.791330754756927,29
2013-03-26,2013,3,85,"41034213032619",NA,"537",1.98,22,11.1111111111111,5,"SM",66,40.2481383333333,-70.7161333333333,12.1308328583837,12.0761436894536,8.74,11.77,12.22,0.16,0.4,114.87,0.861907303333282,21
2013-03-26,2013,3,85,"41034213032619",NA,"537",3.32,130,39.1566265060241,5,"SM",67,40.2379866666667,-70.7541866666667,12.0158391147852,11.9823908284307,10.47,11.94,12.25,0.06,0.25,116.63,0.742735624313354,21
2013-04-06,2013,4,96,"41034213040619",NA,"537",2.47,16,6.47773279352227,5,"SM",63,40.1851683333333,-71.1391383333333,12.3359172418714,12.2558366730809,12.19,12.58,12.78,0.02,0.14,110.91,1.36240315437317,32
2013-04-06,2013,4,96,"41034213040619",NA,"537",2.23,5,2.24215246636771,5,"SM",70,40.1314516666667,-71.2323333333333,12.3512985706329,12.2966094017029,11.94,12.71,12.78,0.01,0.1,124.26,1.72811889648438,21
